Date;PX_LAST;PX_VOLUME
12.02.2020;13.025;18628636
11.02.2020;12.86;13602782
10.02.2020;12.735;13118972
07.02.2020;12.69;19713096
06.02.2020;12.57;18844163
05.02.2020;12.405;24799259
04.02.2020;12.165;15371801
03.02.2020;11.99;13582292
31.01.2020;12;20077690
30.01.2020;12.06;19663273
29.01.2020;12.255;15892113
28.01.2020;12.145;21545170
27.01.2020;12.085;19542766
24.01.2020;12.395;18046993
23.01.2020;12.28;21336276
22.01.2020;12.39;27293411
21.01.2020;12.225;47354620
20.01.2020;12.805;13286619
17.01.2020;12.735;13531401
16.01.2020;12.675;12021729
15.01.2020;12.63;16826280
14.01.2020;12.76;17675754
13.01.2020;12.62;13328071
10.01.2020;12.66;15848855
09.01.2020;12.695;14722330
08.01.2020;12.705;20542911
07.01.2020;12.615;26656851
06.01.2020;12.29;13962544
03.01.2020;12.375;14288398
30.12.2019;12.225;8576745
27.12.2019;12.21;8226078
23.12.2019;12.24;9178015
20.12.2019;12.245;28659190
19.12.2019;12.23;12397369
18.12.2019;12.285;13080934
17.12.2019;12.315;15717238
16.12.2019;12.3;15323174
13.12.2019;12.07;28013283
12.12.2019;11.99;17233831
11.12.2019;11.76;10075709
10.12.2019;11.8;14107789
09.12.2019;11.93;8319361
06.12.2019;11.945;11495033
05.12.2019;11.795;10944681
04.12.2019;11.825;14352200
03.12.2019;11.675;22762884
02.12.2019;12.005;16683578
29.11.2019;12.12;8824851
28.11.2019;12.2;7676086
27.11.2019;12.225;10996397
26.11.2019;12.16;15548708
25.11.2019;12.29;14828250
22.11.2019;12.15;20825450
21.11.2019;11.915;16732439
20.11.2019;11.98;13842727
19.11.2019;11.995;15899346
18.11.2019;12.03;11818696
15.11.2019;12.095;12704062
14.11.2019;11.97;12291991
13.11.2019;12.045;13399167
12.11.2019;12.305;12937815
11.11.2019;12.285;9730120
08.11.2019;12.35;14451157
07.11.2019;12.51;18074642
06.11.2019;12.31;22252715
05.11.2019;12.275;19838113
04.11.2019;12.115;23625913
01.11.2019;11.76;14627539
31.10.2019;11.64;18312157
30.10.2019;11.69;18541676
29.10.2019;11.975;18900146
28.10.2019;11.94;20387193
25.10.2019;11.745;16126010
24.10.2019;11.62;23421436
23.10.2019;11.525;23652698
22.10.2019;11.445;22893957
21.10.2019;11.445;22204140
18.10.2019;11.185;14824560
17.10.2019;11.185;15122286
16.10.2019;11.275;17179939
15.10.2019;11.235;14650473
14.10.2019;11.07;12543121
11.10.2019;11.105;18486758
10.10.2019;10.72;12853516
09.10.2019;10.5;12413514
08.10.2019;10.525;14185662
07.10.2019;10.65;10896462
