Date;PX_LAST;PX_VOLUME
30.06.2023;13.59;#N/A N/A
29.06.2023;13.54;#N/A N/A
28.06.2023;13.43;#N/A N/A
27.06.2023;13.74;#N/A N/A
26.06.2023;14.25;#N/A N/A
23.06.2023;13.44;#N/A N/A
22.06.2023;12.91;#N/A N/A
21.06.2023;13.2;#N/A N/A
20.06.2023;13.88;#N/A N/A
19.06.2023;14.19;#N/A N/A
16.06.2023;13.54;#N/A N/A
15.06.2023;14.5;#N/A N/A
14.06.2023;13.88;#N/A N/A
13.06.2023;14.61;#N/A N/A
12.06.2023;15.01;#N/A N/A
09.06.2023;13.83;#N/A N/A
08.06.2023;13.65;#N/A N/A
07.06.2023;13.94;#N/A N/A
06.06.2023;13.96;#N/A N/A
05.06.2023;14.73;#N/A N/A
02.06.2023;14.6;#N/A N/A
01.06.2023;15.65;#N/A N/A
31.05.2023;17.94;#N/A N/A
30.05.2023;17.46;#N/A N/A
29.05.2023;17.46;#N/A N/A
26.05.2023;17.95;#N/A N/A
25.05.2023;19.14;#N/A N/A
24.05.2023;20.03;#N/A N/A
23.05.2023;18.53;#N/A N/A
22.05.2023;17.21;#N/A N/A
19.05.2023;16.81;#N/A N/A
18.05.2023;16.05;#N/A N/A
17.05.2023;16.87;#N/A N/A
16.05.2023;17.99;#N/A N/A
15.05.2023;17.12;#N/A N/A
12.05.2023;17.03;#N/A N/A
11.05.2023;16.93;#N/A N/A
10.05.2023;16.94;#N/A N/A
09.05.2023;17.71;#N/A N/A
08.05.2023;16.98;#N/A N/A
05.05.2023;17.19;#N/A N/A
04.05.2023;20.09;#N/A N/A
03.05.2023;18.34;#N/A N/A
02.05.2023;17.78;#N/A N/A
01.05.2023;16.08;#N/A N/A
28.04.2023;15.78;#N/A N/A
27.04.2023;17.03;#N/A N/A
26.04.2023;18.84;#N/A N/A
25.04.2023;18.76;#N/A N/A
24.04.2023;16.89;#N/A N/A
21.04.2023;16.77;#N/A N/A
20.04.2023;17.17;#N/A N/A
19.04.2023;16.46;#N/A N/A
18.04.2023;16.83;#N/A N/A
17.04.2023;16.95;#N/A N/A
14.04.2023;17.07;#N/A N/A
13.04.2023;17.8;#N/A N/A
12.04.2023;19.09;#N/A N/A
11.04.2023;19.1;#N/A N/A
10.04.2023;18.97;#N/A N/A
06.04.2023;18.4;#N/A N/A
05.04.2023;19.08;#N/A N/A
04.04.2023;19;#N/A N/A
03.04.2023;18.55;#N/A N/A
31.03.2023;18.7;#N/A N/A
30.03.2023;19.02;#N/A N/A
29.03.2023;19.12;#N/A N/A
28.03.2023;19.97;#N/A N/A
27.03.2023;20.6;#N/A N/A
24.03.2023;21.74;#N/A N/A
23.03.2023;22.61;#N/A N/A
22.03.2023;22.26;#N/A N/A
21.03.2023;21.38;#N/A N/A
20.03.2023;24.15;#N/A N/A
17.03.2023;25.51;#N/A N/A
16.03.2023;22.99;#N/A N/A
15.03.2023;26.14;#N/A N/A
14.03.2023;23.73;#N/A N/A
13.03.2023;26.52;#N/A N/A
10.03.2023;24.8;#N/A N/A
09.03.2023;22.61;#N/A N/A
08.03.2023;19.11;#N/A N/A
07.03.2023;19.59;#N/A N/A
06.03.2023;18.61;#N/A N/A
03.03.2023;18.49;#N/A N/A
02.03.2023;19.59;#N/A N/A
01.03.2023;20.58;#N/A N/A
28.02.2023;20.7;#N/A N/A
27.02.2023;20.95;#N/A N/A
24.02.2023;21.67;#N/A N/A
23.02.2023;21.14;#N/A N/A
22.02.2023;22.29;#N/A N/A
21.02.2023;22.87;#N/A N/A
20.02.2023;21.23;#N/A N/A
17.02.2023;20.02;#N/A N/A
16.02.2023;20.17;#N/A N/A
15.02.2023;18.23;#N/A N/A
14.02.2023;18.91;#N/A N/A
13.02.2023;20.34;#N/A N/A
10.02.2023;20.53;#N/A N/A
09.02.2023;20.71;#N/A N/A
08.02.2023;19.63;#N/A N/A
07.02.2023;18.66;#N/A N/A
06.02.2023;19.43;#N/A N/A
03.02.2023;18.33;#N/A N/A
02.02.2023;18.73;#N/A N/A
01.02.2023;17.87;#N/A N/A
31.01.2023;19.4;#N/A N/A
30.01.2023;19.94;#N/A N/A
27.01.2023;18.51;#N/A N/A
26.01.2023;18.73;#N/A N/A
25.01.2023;19.08;#N/A N/A
24.01.2023;19.2;#N/A N/A
23.01.2023;19.81;#N/A N/A
20.01.2023;19.85;#N/A N/A
19.01.2023;20.52;#N/A N/A
18.01.2023;20.34;#N/A N/A
17.01.2023;19.36;#N/A N/A
16.01.2023;19.49;#N/A N/A
13.01.2023;18.35;#N/A N/A
12.01.2023;18.83;#N/A N/A
11.01.2023;21.09;#N/A N/A
10.01.2023;20.58;#N/A N/A
09.01.2023;21.97;#N/A N/A
06.01.2023;21.13;#N/A N/A
05.01.2023;22.46;#N/A N/A
04.01.2023;22.01;#N/A N/A
03.01.2023;22.9;#N/A N/A
30.12.2022;21.67;#N/A N/A
29.12.2022;21.44;#N/A N/A
28.12.2022;22.14;#N/A N/A
