Date;PX_LAST;PX_VOLUME
09.01.2023;150.13413;507269600
06.01.2023;150.09401;486117269
05.01.2023;148.62585;527040814
04.01.2023;147.06352;569052685
03.01.2023;143.93101;530671001
02.01.2023;140.3948;180183219
30.12.2022;138.64745;254259895
29.12.2022;139.5748;225813020
28.12.2022;138.99094;238381252
27.12.2022;139.42204;129790039
23.12.2022;139.66783;191481579
22.12.2022;138.87178;341188972
21.12.2022;138.90177;364966886
20.12.2022;136.83156;434600054
19.12.2022;135.15687;343057028
16.12.2022;135.08204;1219189343
15.12.2022;133.74189;589463644
14.12.2022;137.04677;400876844
13.12.2022;137.63474;488331998
12.12.2022;135.79471;341591758
09.12.2022;136.10358;381731740
08.12.2022;135.15013;307941112
07.12.2022;135.69102;396233386
06.12.2022;136.50467;453985130
05.12.2022;137.10136;293244360
02.12.2022;137.1717;409936836
01.12.2022;136.93129;576713258
30.11.2022;137.72534;1039704413
29.11.2022;138.11096;420393783
28.11.2022;135.70467;340897664
25.11.2022;137.48925;347261114
24.11.2022;137.0804;304105704
23.11.2022;135.72231;375184307
22.11.2022;135.22012;411720850
21.11.2022;133.97883;442916247
18.11.2022;134.5289;626919468
17.11.2022;132.844;583018492
16.11.2022;131.92762;426614807
15.11.2022;133.01184;450606722
14.11.2022;130.87533;371997919
11.11.2022;130.17159;553475122
10.11.2022;131.1967;658349538
09.11.2022;130.78136;440432447
08.11.2022;133.16697;447857033
07.11.2022;132.32494;577545365
04.11.2022;132.04478;688323314
03.11.2022;128.69395;554487498
02.11.2022;127.98888;488914168
01.11.2022;128.25262;451260732
31.10.2022;127.46201;532373719
28.10.2022;127.064;537077642
27.10.2022;127.4796;669080213
26.10.2022;126.81589;523516028
25.10.2022;126.86457;469091353
24.10.2022;126.81633;494202138
21.10.2022;124.24377;516721677
20.10.2022;124.30299;592812029
19.10.2022;123.44851;818089334
18.10.2022;123.09005;577450550
17.10.2022;122.01782;590303110
14.10.2022;119.03015;663771302
13.10.2022;118.18748;723308326
12.10.2022;113.32959;622461316
11.10.2022;114.70422;465407939
10.10.2022;116.19731;691375507
07.10.2022;116.58961;547468831
06.10.2022;117.35035;461893385
05.10.2022;118.65771;530697996
04.10.2022;121.99839;782983076
03.10.2022;116.68225;878640575
30.09.2022;114.69074;853644927
29.09.2022;112.189;820427475
28.09.2022;113.49552;1111107862
27.09.2022;116.34981;818017338
26.09.2022;119.25712;867103745
23.09.2022;120.26857;724502130
22.09.2022;126.41583;637458501
21.09.2022;125.06708;743192521
20.09.2022;126.58851;846142634
19.09.2022;127.31156;225494204
16.09.2022;127.44118;1295392232
15.09.2022;128.88613;866863036
14.09.2022;126.70938;617077746
13.09.2022;126.63227;630077413
12.09.2022;128.95668;739667713
09.09.2022;125.02656;658259764
08.09.2022;122.81233;617989994
07.09.2022;121.05191;615984930
06.09.2022;122.57236;535741404
05.09.2022;121.49228;416144816
02.09.2022;123.60557;528877038
01.09.2022;119.91284;485531009
31.08.2022;122.46021;736664180
30.08.2022;121.8567;618567675
29.08.2022;120.00417;232704337
26.08.2022;119.67662;495431561
25.08.2022;121.2962;435518714
24.08.2022;121.55513;386914335
23.08.2022;122.19792;429089618
22.08.2022;121.45438;462357288
19.08.2022;123.93855;576727098
18.08.2022;126.95399;299355193
17.08.2022;128.01848;368110261
16.08.2022;129.3113;361207592
15.08.2022;127.92804;235409114
12.08.2022;129.08153;417139339
11.08.2022;128.5626;373435051
10.08.2022;128.33034;453190680
09.08.2022;127.99567;410914849
08.08.2022;127.8796;486817575
05.08.2022;128.12953;513165088
04.08.2022;126.80396;658503490
03.08.2022;126.83284;465352394
02.08.2022;124.36343;480731110
01.08.2022;124.86609;505224740
29.07.2022;123.23403;750422811
28.07.2022;121.1601;686153514
27.07.2022;122.12764;672673102
26.07.2022;120.77802;451100701
25.07.2022;122.83296;560947660
22.07.2022;120.37944;566785414
21.07.2022;122.41147;863718558
20.07.2022;122.66167;630199348
19.07.2022;123.70945;671612279
18.07.2022;120.28378;587903527
15.07.2022;116.96556;733092231
14.07.2022;115.73746;715154989
13.07.2022;119.58007;540421929
12.07.2022;121.58899;861638275
11.07.2022;121.59016;465950441
08.07.2022;124.48606;553632190
07.07.2022;122.90519;742868444
06.07.2022;118.75262;725070423
05.07.2022;119.8185;730099483
04.07.2022;125.09208;450594991
01.07.2022;124.37065;568373168
30.06.2022;124.86049;761649655
29.06.2022;128.09748;465477624
28.06.2022;130.68073;464501050
27.06.2022;130.69364;565491375
24.06.2022;130.312;622937796
23.06.2022;127.73134;755064425
22.06.2022;133.22841;574911317
21.06.2022;134.04639;602052425
20.06.2022;133.28249;509657511
17.06.2022;128.96148;1371365390
16.06.2022;128.53694;700501988
15.06.2022;135.31575;744596710
14.06.2022;132.69896;651519543
13.06.2022;130.55893;787645368
10.06.2022;133.78583;895762320
09.06.2022;140.84027;548133957
08.06.2022;143.19567;445410414
07.06.2022;143.81423;398483840
06.06.2022;144.28434;408726422
03.06.2022;141.25407;195081730
02.06.2022;141.60232;172689722
01.06.2022;140.87942;501922091
31.05.2022;142.41371;881970764
30.05.2022;144.32256;440559141
27.05.2022;142.62776;518694683
26.05.2022;141.94679;522997982
25.05.2022;140.13472;604632665
24.05.2022;139.11527;642898024
23.05.2022;138.5535;592660650
20.05.2022;134.89773;569448463
19.05.2022;134.75837;715364123
18.05.2022;136.42187;509193809
17.05.2022;138.78673;564292574
16.05.2022;135.91607;502983485
13.05.2022;135.84108;515474548
12.05.2022;132.16847;696857748
11.05.2022;133.67058;768061191
10.05.2022;131.14779;654868480
09.05.2022;130.38865;632673456
06.05.2022;132.69576;776753384
05.05.2022;134.31541;869965629
04.05.2022;136.77616;587635529
03.05.2022;137.21767;642990476
02.05.2022;134.04309;308432310
29.04.2022;135.61162;771937742
28.04.2022;133.43663;629993665
27.04.2022;133.32043;762396147
26.04.2022;133.27556;821376884
25.04.2022;136.75511;602388173
22.04.2022;141.62941;504141215
21.04.2022;145.04422;711157395
20.04.2022;142.71765;822351780
19.04.2022;139.32005;772979398
14.04.2022;138.49885;927820162
13.04.2022;136.59685;581413605
12.04.2022;135.51836;675114704
11.04.2022;138.12785;647846089
08.04.2022;137.65009;700119960
07.04.2022;134.78956;824182313
06.04.2022;135.46102;914337745
05.04.2022;138.50847;851772107
04.04.2022;140.28238;644667676
01.04.2022;141.3796;550215727
31.03.2022;139.69473;904692962
30.03.2022;143.67621;698805098
29.03.2022;146.86487;1020001730
28.03.2022;140.62637;617610982
25.03.2022;140.18632;567254614
24.03.2022;140.92161;621926642
23.03.2022;142.02292;643957907
22.03.2022;145.73153;701403934
21.03.2022;142.10249;581971582
18.03.2022;142.80211;1159423172
17.03.2022;143.23933;1093688493
16.03.2022;144.49244;1182776236
15.03.2022;136.74323;702016760
14.03.2022;136.76023;799079576
11.03.2022;131.51621;925729344
10.03.2022;130.84417;1050477755
09.03.2022;134.89754;1261650655
08.03.2022;124.21572;1270942288
07.03.2022;121.10976;1688157261
04.03.2022;124.69501;1379081198
03.03.2022;135.307;956623230
02.03.2022;138.4338;1192180211
01.03.2022;136.24299;1397991821
28.02.2022;145.40876;1391676647
25.02.2022;154.21953;1406576895
24.02.2022;146.60347;1828640870
23.02.2022;160.41516;621392222
22.02.2022;162.29564;753099670
21.02.2022;161.91924;489825077
18.02.2022;164.58565;584209117
17.02.2022;165.34304;554984559
16.02.2022;168.36256;582800115
15.02.2022;170.63533;716018268
14.02.2022;167.70876;934606445
11.02.2022;174.67748;727980034
10.02.2022;176.29335;839514297
09.02.2022;175.40063;839928892
08.02.2022;173.80003;705050539
07.02.2022;170.752;669847618
04.02.2022;168.69279;938988125
03.02.2022;169.17438;935568618
02.02.2022;166.57984;729608278
01.02.2022;165.33674;611722383
31.01.2022;162.48354;613364956
28.01.2022;161.42673;797870447
27.01.2022;163.75369;702783914
26.01.2022;161.85201;628703349
25.01.2022;157.45111;617565844
24.01.2022;152.59908;778384844
21.01.2022;158.73423;664020229
20.01.2022;162.6924;611498876
19.01.2022;163.4297;612726503
18.01.2022;164.89467;561265995
17.01.2022;166.93864;544656821
14.01.2022;166.40672;582217088
13.01.2022;166.94298;531142411
12.01.2022;164.93994;647528971
11.01.2022;163.59279;600336986
10.01.2022;162.81864;624061700
07.01.2022;161.55175;665644959
06.01.2022;159.31767;707503038
05.01.2022;157.43194;578028037
04.01.2022;156.31493;661284622
03.01.2022;151.83941;294903152
31.12.2021;150.51091;74308302
30.12.2021;150.33372;252407775
29.12.2021;150.61974;293902683
28.12.2021;150.43217;177129027
27.12.2021;149.91957;141059019
24.12.2021;149.22357;56153473
23.12.2021;149.43215;390774416
22.12.2021;147.38152;330221811
21.12.2021;146.67389;419009595
20.12.2021;142.9547;516642344
17.12.2021;144.83596;942560010
16.12.2021;146.89201;685740420
15.12.2021;143.83645;446698587
14.12.2021;144.72555;510052515
13.12.2021;143.67209;617467293
10.12.2021;145.76876;383311698
09.12.2021;146.9052;457438339
08.12.2021;147.7492;492330696
07.12.2021;148.74201;564479119
06.12.2021;146.97374;473660286
03.12.2021;143.44288;446861094
02.12.2021;144.93372;511804044
01.12.2021;145.44525;580248102
30.11.2021;142.31887;909158626
29.11.2021;142.66947;668467186
26.11.2021;141.8145;1168045700
25.11.2021;153.16325;265535659
24.11.2021;152.53423;481813074
23.11.2021;152.87974;455553239
22.11.2021;153.07929;478864636
19.11.2021;151.56113;831913406
18.11.2021;155.60893;423798644
17.11.2021;156.95585;495031800
16.11.2021;157.36018;416713198
15.11.2021;157.35654;387360100
12.11.2021;156.73147;367093980
11.11.2021;157.49551;463089288
10.11.2021;156.6138;511282554
09.11.2021;155.89788;422051879
08.11.2021;157.71214;454828732
05.11.2021;157.39358;556106331
04.11.2021;155.85395;909942737
03.11.2021;159.38002;751163524
02.11.2021;158.53826;545981162
01.11.2021;159.03447;599067290
29.10.2021;157.10806;707793192
28.10.2021;157.39982;603984864
27.10.2021;158.0098;486186761
26.10.2021;160.12616;433190058
25.10.2021;159.69698;532725334
22.10.2021;158.17575;443823836
21.10.2021;158.10857;569372758
20.10.2021;159.23186;799938240
19.10.2021;159.45486;498631548
18.10.2021;159.00101;696883056
15.10.2021;159.27105;722828341
14.10.2021;156.32952;554256426
13.10.2021;154.94858;585809829
12.10.2021;157.83485;528624437
11.10.2021;157.55005;564212265
08.10.2021;156.49738;493916947
07.10.2021;156.00443;698495447
06.10.2021;153.21324;790306078
05.10.2021;154.27619;788299271
04.10.2021;148.74657;557732902
01.10.2021;150.77716;652994179
30.09.2021;152.19408;605152783
29.09.2021;152.41028;549819470
28.09.2021;150.24862;630779677
27.09.2021;152.97201;684331262
24.09.2021;148.8884;511774409
23.09.2021;148.79057;566539633
22.09.2021;145.4707;484717154
21.09.2021;141.03434;557993043
20.09.2021;141.76878;813379993
17.09.2021;148.80339;1381258099
16.09.2021;148.71056;532569538
15.09.2021;147.03433;514613751
14.09.2021;147.17512;505707052
13.09.2021;149.04129;474563872
10.09.2021;145.99042;397124710
09.09.2021;147.10965;496368577
08.09.2021;147.53029;453068545
07.09.2021;149.2793;327215734
06.09.2021;149.38466;217169000
03.09.2021;148.23796;391113478
02.09.2021;149.32007;351486108
01.09.2021;148.58028;431570087
31.08.2021;146.87617;651372309
30.08.2021;147.23325;112399412
27.08.2021;146.96756;271875918
26.08.2021;147.48279;312510436
25.08.2021;147.9387;368292482
24.08.2021;145.02006;355066227
23.08.2021;145.01018;297388332
20.08.2021;144.07318;374483914
19.08.2021;143.66101;439367119
18.08.2021;147.62227;546324995
17.08.2021;146.473;478353160
16.08.2021;148.72796;354530384
13.08.2021;151.3925;359274881
12.08.2021;151.67355;380134647
11.08.2021;152.31184;399237911
10.08.2021;150.80513;369170623
09.08.2021;150.34006;351978748
06.08.2021;149.29904;588546960
05.08.2021;146.02033;485487546
04.08.2021;145.14966;436481028
03.08.2021;143.72129;394281308
02.08.2021;142.61472;429482141
30.07.2021;142.79543;543915764
29.07.2021;144.47086;546759891
28.07.2021;142.63647;500762941
27.07.2021;143.41387;410479848
26.07.2021;144.17661;453273987
23.07.2021;141.99168;357248686
22.07.2021;140.36277;394147835
21.07.2021;140.61486;473924132
